[Name]
User Points

[Data]
"Time [s]","Monitor Point: CMZ1","Monitor Point: CMZ2","Monitor Point: CR1","Monitor Point: CR2","Monitor Point: CX1","Monitor Point: CX2","Monitor Point: CY1","Monitor Point: CY2"
4.58600006e+01,-1.16387820e-02,-1.23951718e-01,1.01957989e+00,1.21072030e+00,4.19978738e-01,-1.05932570e+00,9.29064572e-01,5.86236119e-01
4.58799973e+01,-1.17874369e-02,-1.20188817e-01,1.07253587e+00,1.22761738e+00,4.46795493e-01,-1.07899261e+00,9.75042045e-01,5.85507631e-01
4.58999977e+01,-1.20704761e-02,-1.16363317e-01,1.12342238e+00,1.24643290e+00,4.74255711e-01,-1.09992385e+00,1.01841021e+00,5.86312711e-01
4.59199982e+01,-1.25057446e-02,-1.12475000e-01,1.17067146e+00,1.26698279e+00,5.01110613e-01,-1.12187517e+00,1.05799806e+00,5.88762641e-01
4.59399986e+01,-1.30923493e-02,-1.08492061e-01,1.21295023e+00,1.28909361e+00,5.26148558e-01,-1.14455712e+00,1.09289336e+00,5.93086183e-01
4.59599991e+01,-1.38353659e-02,-1.04343243e-01,1.24895048e+00,1.31268156e+00,5.48183680e-01,-1.16770816e+00,1.12221742e+00,5.99658549e-01
4.59799995e+01,-1.47148427e-02,-9.99595672e-02,1.27754176e+00,1.33765340e+00,5.66073358e-01,-1.19101346e+00,1.14528334e+00,6.08936489e-01
4.60000000e+01,-1.57369263e-02,-9.52935219e-02,1.29776728e+00,1.36379802e+00,5.78768432e-01,-1.21403480e+00,1.16156232e+00,6.21340811e-01
4.60200005e+01,-1.68785155e-02,-9.03396904e-02,1.30892801e+00,1.39080262e+00,5.85391641e-01,-1.23624313e+00,1.17073023e+00,6.37208700e-01
4.60399971e+01,-1.81040149e-02,-8.51060301e-02,1.31069112e+00,1.41819131e+00,5.85282087e-01,-1.25704181e+00,1.17275572e+00,6.56591535e-01
4.60599976e+01,-1.93789601e-02,-7.96330273e-02,1.30324030e+00,1.44540799e+00,5.78146100e-01,-1.27589595e+00,1.16798222e+00,6.79186046e-01
4.60799980e+01,-2.06649117e-02,-7.39985332e-02,1.28721404e+00,1.47192550e+00,5.64039886e-01,-1.29241395e+00,1.15705609e+00,7.04436541e-01
4.60999985e+01,-2.19297726e-02,-6.83000088e-02,1.26368880e+00,1.49717212e+00,5.43319523e-01,-1.30622387e+00,1.14092648e+00,7.31644392e-01
4.61199989e+01,-2.31592916e-02,-6.26596361e-02,1.23402214e+00,1.52066290e+00,5.16709626e-01,-1.31725073e+00,1.12063456e+00,7.59780407e-01
4.61399994e+01,-2.43561417e-02,-5.71727082e-02,1.19977975e+00,1.54204535e+00,4.85159218e-01,-1.32566059e+00,1.09731126e+00,7.87735999e-01
4.61599998e+01,-2.55142562e-02,-5.19173145e-02,1.16260684e+00,1.56116521e+00,4.49765056e-01,-1.33183622e+00,1.07208490e+00,8.14523816e-01
4.61800003e+01,-2.66218185e-02,-4.69236448e-02,1.12411845e+00,1.57802308e+00,4.11587417e-01,-1.33635283e+00,1.04605842e+00,8.39236557e-01
4.62000008e+01,-2.76533868e-02,-4.21760231e-02,1.08577096e+00,1.59278595e+00,3.71719301e-01,-1.33993566e+00,1.02015853e+00,8.61127019e-01
4.62199974e+01,-2.86062323e-02,-3.76364551e-02,1.04898715e+00,1.60571587e+00,3.31308633e-01,-1.34328818e+00,9.95293260e-01,8.79716158e-01
4.62399979e+01,-2.94189695e-02,-3.32452208e-02,1.01493227e+00,1.61707926e+00,2.91301459e-01,-1.34693468e+00,9.72229898e-01,8.94825280e-01
4.62599983e+01,-3.01023163e-02,-2.89564729e-02,9.84810114e-01,1.62718403e+00,2.52795100e-01,-1.35129762e+00,9.51811731e-01,9.06489193e-01
4.62799988e+01,-3.06735523e-02,-2.47451682e-02,9.59638715e-01,1.63637853e+00,2.16823950e-01,-1.35669041e+00,9.34822917e-01,9.14945841e-01
4.62999992e+01,-3.11325099e-02,-2.06441917e-02,9.40166473e-01,1.64494061e+00,1.84308752e-01,-1.36328721e+00,9.21923697e-01,9.20476794e-01
4.63199997e+01,-3.13688293e-02,-1.55108590e-02,9.36103106e-01,1.65215874e+00,1.64617434e-01,-1.37410748e+00,9.21515167e-01,9.17309761e-01
4.63400002e+01,-3.17746699e-02,-1.17793810e-02,9.24408555e-01,1.66242445e+00,1.34788975e-01,-1.38457537e+00,9.14528906e-01,9.20111954e-01
4.63600006e+01,-3.21108326e-02,-8.63772072e-03,9.19046342e-01,1.67227316e+00,1.10242277e-01,-1.39516437e+00,9.12410438e-01,9.21962023e-01
4.63799973e+01,-3.24417278e-02,-5.89185394e-03,9.20283616e-01,1.68185031e+00,9.18723270e-02,-1.40549004e+00,9.15686309e-01,9.23698068e-01
4.63999977e+01,-3.27845216e-02,-3.59290419e-03,9.27955389e-01,1.69166338e+00,8.00095275e-02,-1.41611588e+00,9.24499691e-01,9.25386727e-01
4.64199982e+01,-3.31108049e-02,-1.78049004e-03,9.41553712e-01,1.70213306e+00,7.45412111e-02,-1.42792964e+00,9.38598394e-01,9.26430762e-01
4.64399986e+01,-3.34400348e-02,-3.35329067e-04,9.60241437e-01,1.71331561e+00,7.50107318e-02,-1.44131148e+00,9.57307160e-01,9.26321626e-01
4.64599991e+01,-3.38249542e-02,8.91976233e-04,9.82962728e-01,1.72513425e+00,8.07735398e-02,-1.45613813e+00,9.79638338e-01,9.25067604e-01
4.64799995e+01,-3.43297087e-02,2.01601861e-03,1.00860500e+00,1.73753130e+00,9.09928754e-02,-1.47197068e+00,1.00449216e+00,9.23210204e-01
4.65000000e+01,-3.49932015e-02,3.13681550e-03,1.03616285e+00,1.75031567e+00,1.04696222e-01,-1.48821473e+00,1.03085995e+00,9.21315134e-01
4.65200005e+01,-3.57560292e-02,4.36023949e-03,1.06484354e+00,1.76324129e+00,1.20733157e-01,-1.50427914e+00,1.05797696e+00,9.19871807e-01
4.65399971e+01,-3.65967676e-02,5.74929873e-03,1.09373069e+00,1.77594054e+00,1.37912542e-01,-1.51975131e+00,1.08500087e+00,9.18869257e-01
4.65599976e+01,-3.74027118e-02,7.32030207e-03,1.12192309e+00,1.78804886e+00,1.55056208e-01,-1.53412378e+00,1.11115658e+00,9.18467879e-01
4.65799980e+01,-3.81248072e-02,9.07441415e-03,1.14844692e+00,1.79905975e+00,1.70964003e-01,-1.54677904e+00,1.13565028e+00,9.18743968e-01
4.65999985e+01,-3.87345329e-02,1.10047320e-02,1.17241347e+00,1.80839288e+00,1.84545666e-01,-1.55699217e+00,1.15779793e+00,9.19815242e-01
4.66199989e+01,-3.92325893e-02,1.30793210e-02,1.19290257e+00,1.81543243e+00,1.94947913e-01,-1.56402946e+00,1.17686534e+00,9.21741128e-01
4.66399994e+01,-3.96356508e-02,1.52259516e-02,1.20927382e+00,1.81967127e+00,2.01578364e-01,-1.56733358e+00,1.19235456e+00,9.24482942e-01
4.66599998e+01,-4.00007293e-02,1.73711572e-02,1.22120249e+00,1.82078612e+00,2.04170525e-01,-1.56649554e+00,1.20401406e+00,9.28091526e-01
4.66800003e+01,-4.02907506e-02,1.94830410e-02,1.22863030e+00,1.81871021e+00,2.02621415e-01,-1.56142259e+00,1.21180737e+00,9.32559073e-01
4.67000008e+01,-4.04698327e-02,2.16300711e-02,1.23178363e+00,1.81349230e+00,1.97063237e-01,-1.55216157e+00,1.21591818e+00,9.37842667e-01
4.67199974e+01,-4.05440480e-02,2.38831509e-02,1.23118949e+00,1.80543423e+00,1.87912628e-01,-1.53908050e+00,1.21676481e+00,9.43834603e-01
4.67399979e+01,-4.05436158e-02,2.62990333e-02,1.22767031e+00,1.79492891e+00,1.75729290e-01,-1.52257764e+00,1.21502817e+00,9.50540423e-01
4.67599983e+01,-4.04924639e-02,2.88695190e-02,1.22224677e+00,1.78246510e+00,1.61180004e-01,-1.50326145e+00,1.21157253e+00,9.57803249e-01
4.67799988e+01,-4.04326245e-02,3.15882750e-02,1.21575844e+00,1.76847756e+00,1.44888133e-01,-1.48174202e+00,1.20709407e+00,9.65377390e-01
4.67999992e+01,-4.03748825e-02,3.44067626e-02,1.20906460e+00,1.75339484e+00,1.27452478e-01,-1.45870161e+00,1.20232821e+00,9.72924948e-01
4.68199997e+01,-4.03125398e-02,3.72948609e-02,1.20277095e+00,1.73763943e+00,1.09417617e-01,-1.43490291e+00,1.19778371e+00,9.80022609e-01
4.68400002e+01,-4.02306989e-02,4.01945934e-02,1.19727206e+00,1.72158444e+00,9.13202092e-02,-1.41103661e+00,1.19378436e+00,9.86320734e-01
4.68600006e+01,-4.00974974e-02,4.30556387e-02,1.19272745e+00,1.70540249e+00,7.36723617e-02,-1.38763618e+00,1.19044995e+00,9.91394699e-01
4.68799973e+01,-3.99190076e-02,4.58632410e-02,1.18914294e+00,1.68927741e+00,5.70593439e-02,-1.36516345e+00,1.18777323e+00,9.94980872e-01
4.68999977e+01,-3.96712944e-02,4.85664532e-02,1.18641424e+00,1.67327070e+00,4.19426523e-02,-1.34382153e+00,1.18567264e+00,9.96984601e-01
4.69199982e+01,-3.93505320e-02,5.11519425e-02,1.18432879e+00,1.65732467e+00,2.87251845e-02,-1.32365561e+00,1.18398035e+00,9.97326910e-01
4.69399986e+01,-3.89653854e-02,5.36351316e-02,1.18259740e+00,1.64135265e+00,1.77587550e-02,-1.30461645e+00,1.18246400e+00,9.95999157e-01
4.69599991e+01,-3.85525376e-02,5.60555533e-02,1.18084204e+00,1.62527084e+00,9.31573939e-03,-1.28663421e+00,1.18080533e+00,9.93014455e-01
4.69799995e+01,-3.81278954e-02,5.84107153e-02,1.17870057e+00,1.60898721e+00,3.44882044e-03,-1.26938128e+00,1.17869544e+00,9.88691568e-01
4.70000000e+01,-3.77086774e-02,6.06966242e-02,1.17589068e+00,1.59252381e+00,6.26049441e-05,-1.25268900e+00,1.17589068e+00,9.83311951e-01
4.70200005e+01,-3.72857898e-02,6.29677325e-02,1.17212105e+00,1.57600200e+00,-1.07278884e-03,-1.23647761e+00,1.17212057e+00,9.77192581e-01
4.70399971e+01,-3.68781313e-02,6.52543753e-02,1.16719317e+00,1.55947518e+00,-3.02187575e-04,-1.22076583e+00,1.16719317e+00,9.70409036e-01
4.70599976e+01,-3.64810601e-02,6.75719008e-02,1.16098845e+00,1.54293215e+00,1.86011055e-03,-1.20543480e+00,1.16098702e+00,9.63102520e-01
4.70799980e+01,-3.60649116e-02,6.98810443e-02,1.15345728e+00,1.52642965e+00,4.77848016e-03,-1.19035780e+00,1.15344739e+00,9.55529034e-01
4.70999985e+01,-3.56387720e-02,7.21608996e-02,1.14459872e+00,1.50990057e+00,7.83747528e-03,-1.17543232e+00,1.14457190e+00,9.47712302e-01
4.71199989e+01,-3.52160037e-02,7.44073018e-02,1.13448620e+00,1.49331641e+00,1.04065267e-02,-1.16065943e+00,1.13443851e+00,9.39608335e-01
4.71399994e+01,-3.48216370e-02,7.66287893e-02,1.12320125e+00,1.47651589e+00,1.19386874e-02,-1.14580786e+00,1.12313783e+00,9.31248367e-01
4.71599998e+01,-3.44729796e-02,7.87854940e-02,1.11091232e+00,1.45923114e+00,1.19904839e-02,-1.13057125e+00,1.11084759e+00,9.22585666e-01
4.71800003e+01,-3.41807567e-02,8.08564872e-02,1.09784460e+00,1.44117820e+00,1.02303019e-02,-1.11466348e+00,1.09779692e+00,9.13520634e-01
4.72000008e+01,-3.39431874e-02,8.28348994e-02,1.08428788e+00,1.42232418e+00,6.53166696e-03,-1.09796143e+00,1.08426821e+00,9.04149830e-01
4.72199974e+01,-3.37705240e-02,8.46379027e-02,1.07060599e+00,1.40254319e+00,9.58936580e-04,-1.08028603e+00,1.07060552e+00,8.94488394e-01
4.72399979e+01,-3.36936861e-02,8.62298757e-02,1.05728865e+00,1.38162172e+00,-6.21870300e-03,-1.06145239e+00,1.05727041e+00,8.84419143e-01
4.72599983e+01,-3.36910300e-02,8.75851661e-02,1.04475451e+00,1.35956419e+00,-1.46247353e-02,-1.04149592e+00,1.04465222e+00,8.73899937e-01
4.72799988e+01,-3.37559395e-02,8.86683762e-02,1.03332973e+00,1.33667684e+00,-2.37341281e-02,-1.02069068e+00,1.03305709e+00,8.63073289e-01
4.72999992e+01,-3.38826478e-02,8.94016027e-02,1.02327895e+00,1.31327307e+00,-3.29249911e-02,-9.99392390e-01,1.02274907e+00,8.51998210e-01
4.73199997e+01,-3.40711847e-02,8.97160470e-02,1.01476955e+00,1.28973103e+00,-4.15247455e-02,-9.78063822e-01,1.01391959e+00,8.40712428e-01
4.73400002e+01,-3.42966132e-02,8.95434767e-02,1.00781620e+00,1.26639593e+00,-4.88744564e-02,-9.57192481e-01,1.00663042e+00,8.29181075e-01
4.73600006e+01,-3.45286876e-02,8.92359838e-02,9.99751151e-01,1.23842192e+00,-5.63668795e-02,-9.31463718e-01,9.98160899e-01,8.16127598e-01
4.73799973e+01,-3.46993133e-02,8.82775411e-02,9.98369336e-01,1.21932340e+00,-5.82454428e-02,-9.15831268e-01,9.96668875e-01,8.04986119e-01
4.73999977e+01,-3.48986201e-02,8.67599696e-02,9.97743726e-01,1.20156276e+00,-5.73248863e-02,-9.02366221e-01,9.96095598e-01,7.93402970e-01
4.74199982e+01,-3.50968130e-02,8.47896487e-02,9.97814119e-01,1.18555975e+00,-5.34825325e-02,-8.91480148e-01,9.96379793e-01,7.81546593e-01
4.74399986e+01,-3.52520272e-02,8.24253112e-02,9.98477399e-01,1.17081618e+00,-4.67692986e-02,-8.82671595e-01,9.97381449e-01,7.69221306e-01
4.74599991e+01,-3.53271328e-02,7.98079371e-02,9.99677241e-01,1.15674734e+00,-3.73367593e-02,-8.75240028e-01,9.98979747e-01,7.56319523e-01
4.74799995e+01,-3.52878533e-02,7.70389438e-02,1.00141597e+00,1.14277959e+00,-2.54209880e-02,-8.68514717e-01,1.00109327e+00,7.42716253e-01
4.75000000e+01,-3.51237357e-02,7.41767809e-02,1.00381994e+00,1.12849915e+00,-1.13062253e-02,-8.62002015e-01,1.00375628e+00,7.28328943e-01
4.75200005e+01,-3.48189585e-02,7.12521523e-02,1.00709057e+00,1.11364055e+00,4.62808041e-03,-8.55381310e-01,1.00707996e+00,7.13104606e-01
4.75399971e+01,-3.43851373e-02,6.82763904e-02,1.01144290e+00,1.09799802e+00,2.19433066e-02,-8.48342299e-01,1.01120484e+00,6.97075963e-01
4.75599976e+01,-3.38191316e-02,6.52845353e-02,1.01700234e+00,1.08139563e+00,4.01060879e-02,-8.40502203e-01,1.01621115e+00,6.80420876e-01
4.75799980e+01,-3.28531265e-02,6.11073263e-02,1.01794815e+00,1.06742430e+00,5.22309989e-02,-8.35177779e-01,1.01660728e+00,6.64734960e-01
4.75999985e+01,-3.19903418e-02,5.82840443e-02,1.02709925e+00,1.04674244e+00,7.37350732e-02,-8.23324800e-01,1.02444911e+00,6.46379054e-01
4.76199989e+01,-3.11659090e-02,5.57504483e-02,1.03797901e+00,1.02394700e+00,9.53068435e-02,-8.08907509e-01,1.03359425e+00,6.27802610e-01
4.76399994e+01,-3.03311050e-02,5.30551188e-02,1.04979634e+00,9.99115884e-01,1.16091780e-01,-7.92081654e-01,1.04335749e+00,6.08965695e-01
4.76599998e+01,-2.94046588e-02,5.02119549e-02,1.06175554e+00,9.72920418e-01,1.35371149e-01,-7.73640454e-01,1.05309045e+00,5.89961469e-01
4.76800003e+01,-2.83552222e-02,4.74805832e-02,1.07311308e+00,9.46108997e-01,1.52587533e-01,-7.54250944e-01,1.06220937e+00,5.71163476e-01
4.77000008e+01,-2.72084661e-02,4.50491086e-02,1.08320892e+00,9.19281483e-01,1.67334944e-01,-7.34060943e-01,1.07020593e+00,5.53383231e-01
4.77199974e+01,-2.60112341e-02,4.29592058e-02,1.09146905e+00,8.92577767e-01,1.79297179e-01,-7.12769210e-01,1.07664156e+00,5.37266374e-01
4.77399979e+01,-2.47954074e-02,4.11789976e-02,1.09735715e+00,8.66060853e-01,1.88218072e-01,-6.90224171e-01,1.08109510e+00,5.23117602e-01
4.77599983e+01,-2.35656910e-02,3.96407060e-02,1.10035038e+00,8.39931667e-01,1.93901464e-01,-6.66777670e-01,1.08313119e+00,5.10776639e-01
4.77799988e+01,-2.23419275e-02,3.82029749e-02,1.10005927e+00,8.14112961e-01,1.96291983e-01,-6.42651021e-01,1.08240461e+00,4.99779552e-01
4.77999992e+01,-2.11574305e-02,3.67674902e-02,1.09623122e+00,7.88633227e-01,1.95457041e-01,-6.18183970e-01,1.07866561e+00,4.89684492e-01
4.78199997e+01,-2.00391691e-02,3.53017934e-02,1.08876872e+00,7.63567567e-01,1.91570356e-01,-5.93586206e-01,1.07178271e+00,4.80302930e-01
4.78400002e+01,-1.90039743e-02,3.37904803e-02,1.07768941e+00,7.38775015e-01,1.84927627e-01,-5.68891346e-01,1.06170440e+00,4.71329153e-01
4.78600006e+01,-1.80777758e-02,3.21749225e-02,1.06316900e+00,7.14011550e-01,1.75964132e-01,-5.43909967e-01,1.04850602e+00,4.62573767e-01
4.78799973e+01,-1.72740128e-02,3.04313060e-02,1.04551899e+00,6.88989520e-01,1.65185541e-01,-5.18490732e-01,1.03238738e+00,4.53733355e-01
4.78999977e+01,-1.65801886e-02,2.85846498e-02,1.02518845e+00,6.63534760e-01,1.53137624e-01,-4.92686242e-01,1.01368654e+00,4.44453150e-01
4.79199982e+01,-1.59951039e-02,2.66538374e-02,1.00284076e+00,6.37652278e-01,1.40455604e-01,-4.66658086e-01,9.92956102e-01,4.34546500e-01
4.79399986e+01,-1.57865770e-02,2.47759707e-02,9.71835017e-01,6.10931695e-01,1.22099668e-01,-4.41828161e-01,9.64134336e-01,4.21930552e-01
4.79599991e+01,-1.54055832e-02,2.27112584e-02,9.53054070e-01,5.85982025e-01,1.13611117e-01,-4.17314649e-01,9.46258187e-01,4.11367744e-01
4.79799995e+01,-1.50842844e-02,2.02665031e-02,9.34836388e-01,5.58380604e-01,1.06699750e-01,-3.91223252e-01,9.28727210e-01,3.98413479e-01
4.80000000e+01,-1.48290424e-02,1.75165124e-02,9.17759836e-01,5.28904617e-01,1.01818882e-01,-3.64710331e-01,9.12094295e-01,3.83048922e-01
4.80200005e+01,-1.44400401e-02,1.40906963e-02,9.09827888e-01,5.00729144e-01,1.03694148e-01,-3.38142931e-01,9.03899491e-01,3.69308859e-01
4.80399971e+01,-1.43709416e-02,1.08313914e-02,8.91090453e-01,4.66921806e-01,1.01042971e-01,-3.11365128e-01,8.85343194e-01,3.47947866e-01
4.80599976e+01,-1.43576358e-02,7.69093120e-03,8.73333752e-01,4.32926357e-01,1.00604653e-01,-2.86046058e-01,8.67519796e-01,3.24965984e-01
4.80799980e+01,-1.44041348e-02,4.34938958e-03,8.57389808e-01,3.96874368e-01,1.03057668e-01,-2.60351509e-01,8.51173520e-01,2.99543589e-01
4.80999985e+01,-1.45105291e-02,6.20087958e-04,8.43982339e-01,3.57691973e-01,1.08844437e-01,-2.33413696e-01,8.36934328e-01,2.71037996e-01
4.81199989e+01,-1.46499872e-02,-3.27848643e-03,8.33688676e-01,3.15940499e-01,1.18137419e-01,-2.05902681e-01,8.25275958e-01,2.39629909e-01
4.81399994e+01,-1.47652123e-02,-6.98674610e-03,8.26898754e-01,2.73051739e-01,1.30774885e-01,-1.79123700e-01,8.16492200e-01,2.06087261e-01
4.81599998e+01,-1.48124071e-02,-1.03599494e-02,8.23790133e-01,2.30353341e-01,1.46385938e-01,-1.53845072e-01,8.10679555e-01,1.71447814e-01
4.81800003e+01,-1.47809563e-02,-1.34900305e-02,8.24362457e-01,1.88878357e-01,1.64528355e-01,-1.30116448e-01,8.07777107e-01,1.36911452e-01
4.82000008e+01,-1.46783497e-02,-1.65003054e-02,8.28587174e-01,1.49568424e-01,1.84770420e-01,-1.08058631e-01,8.07723105e-01,1.03412017e-01
4.82199974e+01,-1.45129608e-02,-1.95235796e-02,8.36416721e-01,1.13287523e-01,2.06715465e-01,-8.78049433e-02,8.10469985e-01,7.15846047e-02
4.82399979e+01,-1.42894816e-02,-2.25757156e-02,8.47715199e-01,8.14505592e-02,2.29933783e-01,-6.99247345e-02,8.15935969e-01,4.17699032e-02
4.82599983e+01,-1.40071195e-02,-2.56213099e-02,8.62162590e-01,5.67882061e-02,2.53964007e-01,-5.49769178e-02,8.23909342e-01,1.42280953e-02
4.82799988e+01,-1.36621352e-02,-2.86289789e-02,8.79186869e-01,4.46682088e-02,2.78319389e-01,-4.33146395e-02,8.33971143e-01,-1.09128710e-02
4.82999992e+01,-1.32189598e-02,-3.15753520e-02,8.97945940e-01,4.83538583e-02,3.02470982e-01,-3.49749401e-02,8.45469236e-01,-3.33893560e-02
4.83199997e+01,-1.26505988e-02,-3.44232768e-02,9.17471230e-01,6.07142150e-02,3.25904787e-01,-2.96977535e-02,8.57636034e-01,-5.29552586e-02
4.83400002e+01,-1.19568622e-02,-3.72196361e-02,9.36776459e-01,7.42919147e-02,3.48152667e-01,-2.72055808e-02,8.69678020e-01,-6.91313595e-02
4.83600006e+01,-1.11703956e-02,-3.99496071e-02,9.54978287e-01,8.59375447e-02,3.68837923e-01,-2.70553753e-02,8.80875766e-01,-8.15675706e-02
4.83799973e+01,-1.03311324e-02,-4.26255837e-02,9.71335948e-01,9.45755094e-02,3.87660682e-01,-2.87294667e-02,8.90624881e-01,-9.01063010e-02
4.83999977e+01,-9.47804656e-03,-4.53007631e-02,9.85279679e-01,9.97651964e-02,4.04395968e-01,-3.15092690e-02,8.98465335e-01,-9.46586505e-02
4.84199982e+01,-8.63731466e-03,-4.79485765e-02,9.96419787e-01,1.01514749e-01,4.18910861e-01,-3.46721523e-02,9.04083014e-01,-9.54100937e-02
4.84399986e+01,-7.83961080e-03,-5.05266674e-02,1.00456917e+00,1.00244410e-01,4.31181610e-01,-3.77069563e-02,9.07326639e-01,-9.28823277e-02
4.84599991e+01,-7.10680196e-03,-5.30621037e-02,1.00974011e+00,9.61329192e-02,4.41273391e-01,-3.98858488e-02,9.08214152e-01,-8.74680355e-02
4.84799995e+01,-6.43084571e-03,-5.55499382e-02,1.01212478e+00,8.96655917e-02,4.49305505e-01,-4.09036167e-02,9.06929553e-01,-7.97923133e-02
4.85000000e+01,-5.79667650e-03,-5.80114610e-02,1.01204562e+00,8.11921209e-02,4.55462962e-01,-4.04928327e-02,9.03764248e-01,-7.03739375e-02
4.85200005e+01,-5.18281152e-03,-6.04687557e-02,1.00992870e+00,7.09244460e-02,4.59991753e-01,-3.83523852e-02,8.99090350e-01,-5.96604683e-02
4.85399971e+01,-4.57939459e-03,-6.29585758e-02,1.00629616e+00,5.92830665e-02,4.63226259e-01,-3.44033539e-02,8.93338382e-01,-4.82793078e-02
4.85599976e+01,-3.97927267e-03,-6.54895306e-02,1.00168598e+00,4.67623807e-02,4.65536982e-01,-2.87623778e-02,8.86932909e-01,-3.68706658e-02
4.85799980e+01,-3.37876379e-03,-6.80535808e-02,9.96625841e-01,3.39009538e-02,4.67326820e-01,-2.17412543e-02,8.80266309e-01,-2.60113906e-02
4.85999985e+01,-2.77583068e-03,-7.06589147e-02,9.91617799e-01,2.11960170e-02,4.68965113e-01,-1.36471298e-02,8.73714805e-01,-1.62181072e-02
4.86199989e+01,-2.47233477e-03,-7.29521886e-02,9.86196280e-01,8.72598030e-03,4.69433814e-01,-5.55180153e-03,8.67303312e-01,-6.73203077e-03
4.86399994e+01,-1.93264335e-03,-7.54829049e-02,9.81994152e-01,4.07745503e-03,4.71568525e-01,3.24787269e-03,8.61356854e-01,-2.46515009e-03
4.86599998e+01,-1.33268989e-03,-7.79930502e-02,9.79095817e-01,1.24762133e-02,4.74608690e-01,1.24592213e-02,8.56373310e-01,6.50924980e-04
4.86800003e+01,-6.87961350e-04,-8.04921240e-02,9.77594912e-01,2.21933145e-02,4.78554606e-01,2.20582522e-02,8.52453709e-01,2.44473037e-03
4.87000008e+01,-2.79237611e-05,-8.30044150e-02,9.77510929e-01,3.18464786e-02,4.83308047e-01,3.17036100e-02,8.49671066e-01,3.01318802e-03
4.87199974e+01,6.04008790e-04,-8.55280235e-02,9.78796899e-01,4.08912413e-02,4.88722056e-01,4.08111364e-02,8.48053098e-01,2.55829212e-03
4.87399979e+01,1.17584434e-03,-8.80220905e-02,9.81362045e-01,4.89641242e-02,4.94652271e-01,4.89411019e-02,8.47579241e-01,1.50124123e-03
4.87599983e+01,1.66664156e-03,-9.03952941e-02,9.85105693e-01,5.58466725e-02,5.01003325e-01,5.58463186e-02,8.48191500e-01,1.98174035e-04
4.87799988e+01,2.05782289e-03,-9.26171690e-02,9.89895761e-01,6.15419261e-02,5.07705569e-01,6.15337975e-02,8.49781513e-01,-1.00011716e-03
4.87999992e+01,2.34537991e-03,-9.46538225e-02,9.95606005e-01,6.61256388e-02,5.14733911e-01,6.60985410e-02,8.52220833e-01,-1.89293944e-03
4.88199997e+01,2.53733085e-03,-9.65114683e-02,1.00212741e+00,6.96970075e-02,5.22088289e-01,6.96574152e-02,8.55384707e-01,-2.34879297e-03
4.88400002e+01,2.64378521e-03,-9.82104391e-02,1.00937128e+00,7.21467361e-02,5.29798329e-01,7.21121207e-02,8.59153152e-01,-2.23469152e-03
4.88600006e+01,2.67777592e-03,-9.97733101e-02,1.01725864e+00,7.33438730e-02,5.37901461e-01,7.33306482e-02,8.63410115e-01,-1.39270676e-03
4.88799973e+01,2.64065294e-03,-1.01253867e-01,1.02568841e+00,7.33938217e-02,5.46455681e-01,7.33924061e-02,8.67999375e-01,4.56212583e-04
4.88999977e+01,2.53288657e-03,-1.02629840e-01,1.03449368e+00,7.22314641e-02,5.55486619e-01,7.21533671e-02,8.72703671e-01,3.35788843e-03
4.89199982e+01,2.35724915e-03,-1.03921153e-01,1.04340196e+00,6.98904619e-02,5.64969778e-01,6.94843009e-02,8.77209663e-01,7.52388407e-03
4.89399986e+01,2.11474462e-03,-1.05126522e-01,1.05206728e+00,6.65002540e-02,5.74836493e-01,6.52194396e-02,8.81140471e-01,1.29887899e-02
4.89599991e+01,1.63279870e-03,-1.06304847e-01,1.06185865e+00,6.36477992e-02,5.86401582e-01,5.88170476e-02,8.85255396e-01,2.43227761e-02
4.89799995e+01,1.21423439e-03,-1.07151262e-01,1.06960738e+00,6.04810677e-02,5.97127080e-01,5.17637394e-02,8.87411594e-01,3.12805809e-02
4.90000000e+01,9.55171126e-04,-1.07843623e-01,1.07359099e+00,5.38788587e-02,6.05912507e-01,4.18273807e-02,8.86266172e-01,3.39617692e-02
4.90200005e+01,7.06279767e-04,-1.08837821e-01,1.07779288e+00,5.14827184e-02,6.14946306e-01,3.05312052e-02,8.85143280e-01,4.14525755e-02
4.90399971e+01,3.96412506e-04,-1.09934650e-01,1.08061922e+00,5.27400561e-02,6.23721063e-01,1.70109160e-02,8.82445455e-01,4.99213599e-02
4.90599976e+01,2.21427217e-05,-1.10976383e-01,1.08259737e+00,5.95980212e-02,6.32355094e-01,1.16517197e-03,8.78717244e-01,5.95866293e-02
4.90799980e+01,-3.66319378e-04,-1.11973010e-01,1.08413267e+00,7.20429346e-02,6.40731990e-01,-1.65640116e-02,8.74532044e-01,7.01128915e-02
